DISTRICT	DISTNAME	CONST	CANDIDATE_NAME	AGE	SEX	PARTYNAME	SYMBOLNAME	TOTALVOTE
16	सिराहा	4	कृष्ण दयाल साह	51	M	समाजवादी जनता पार्टी 	चन्द्रमा	69
16	सिराहा	4	उपेन्द्र कुमार सिंह	54	M	तराई मधेश सदभावना पार्टी नेपाल 	लट्ठी लिएको पुरुष 	61
16	सिराहा	4	राज कुमार सिंह महतो	46	M	मधेशी जनअधिकार फोरम (गणतान्त्रिक)	रेल	43
16	सिराहा	4	चन्दर देबी यादव	42	F	जनतान्त्रिक तराई मधेश मुक्ति टाइगर्स 	गोरुगाडा	39
16	सिराहा	4	भरत लाल यादव	52	M	राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 	गाई	38
16	सिराहा	4	इन्द्रा देवी पासमान	43	F	नेपाल मजदुर किसान पार्टी 	मादल	28
16	सिराहा	4	भागो देवी यादव	42	F	नेपाल लेबर पार्टी	सिट्ठी	23
16	सिराहा	4	लगन लाल चौधरी	31	M	राष्ट्रिय जनमुक्ति पार्टी 	घर	23
16	सिराहा	4	राम उदगार साह	43	M	नेपाल परिवार दल 	साँचो	22
16	सिराहा	4	श्री प्रसाद यादव	38	M	स्वतन्त्र 	स्कुटर	21
16	सिराहा	4	आसा  पाल	29	F	संघीय सद्भावना पार्टी 	राजहाँस	19
16	सिराहा	4	चलितर मण्डल खत्वे	38	M	नेपाल कम्युनिष्ट पार्टी (माले–समाजवादी)	सुकुन्दा	15
16	सिराहा	4	अशोक कुमार श्रेष्ठ	42	M	चुरेभावर राष्ट्रिय पार्टी 	बिजुलीको चिम	15
16	सिराहा	4	कृष्ण देव मोचि	33	M	स्वतन्त्र 	सयपत्रि फूल	15
16	सिराहा	4	झगरु  यादव	67	M	राष्ट्रिय शिवसेना पार्टी 	सिपाही	14
16	सिराहा	4	बिसुनदेव सिंह कोइरि	41	M	स्वतन्त्र 	इनार	13
16	सिराहा	4	राम भरोस साह	44	M	स्वतन्त्र 	प्रेसर कुकर	12
16	सिराहा	4	महेन्द्र  राउत	48	M	राष्ट्रिय जनता दल नेपाल 	लालटिन	11
16	सिराहा	4	बेचन  साह	44	M	स्वतन्त्र 	पलङ्ग	9
16	सिराहा	4	राम दयाल साह	52	M	जनयुनिटी को–अपरेटिभ पार्टी नेपाल 	कापी कलम	7
16	सिराहा	4	रमेश  ठाकुर	40	M	स्वतन्त्र 	लट्टाई	7
16	सिराहा	4	जागेश्वर  राम	26	M	लोकतान्त्रिक जनता पार्टी नेपाल 	हवाईजहाज	6
16	सिराहा	4	आनन्द राज पोख्रेल	37	M	स्वतन्त्र 	खुर्पी	5
16	सिराहा	4	दुर्गेस कुमार सिंह	28	M	स्वतन्त्र 	ग्याँस चुलो	4
16	सिराहा	4	पंच लाल महतो	39	M	स्वतन्त्र 	काइँयो	3
16	सिराहा	5	पुष्प कमल दाहाल (प्रचण्ड)	58	M	एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)	गोलाकारभित्र हँसिया हथौडा 	15244
16	सिराहा	5	लिला नाथ श्रेष्ठ	56	M	नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)	सूर्य	14323
16	सिराहा	5	राम कुमार मण्डल	34	M	तराई मधेश सदभावना पार्टी नेपाल 	लट्ठी लिएको पुरुष 	1110
16	सिराहा	5	रामपरी कुमारी यादब	41	F	नेपाली काँग्रेस	रुख	1015
16	सिराहा	5	जगत प्रसाद यादब	37	M	स्वतन्त्र 	सयपत्रि फूल	981
16	सिराहा	5	मो. जावेद खाँ	33	M	मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)	नमस्कार गरेको हात 	907
16	सिराहा	5	रंजित कुमार पासमान	31	M	नेपाल कम्युनिष्ट पार्टी (संयुक्त)	हँसिया	703
16	सिराहा	5	राजेश प्रसाद साह	34	M	राष्ट्रिय प्रजातन्त्र पार्टी 	हलो	607
16	सिराहा	5	विष्णु कुमार साह	34	M	मधेशी जनअधिकार फोरम, नेपाल 	हातले समातेको मसाल 	600
16	सिराहा	5	रोहित  महतो	46	M	सद्भावना पार्टी 	तीर	357
